2011_UID,2016_UID,Latitude,Longitude,2016_Latitude,2016_Longitude,Latitude difference,Longitude difference,2011_WetlandType,2016_WetlandType,2011_NSPP,2016_NSPP,NSPP_DIFF,2011_ShannonDiv,2016_ShannonDiv,Shannon_Diff,2011_XN_ALIENSPP,2016_XN_ALIENSPP,XN_ALIENSPP_DIFF,2011_XRCOV_ALIENSPP,2016_XRCOV_ALIENSPP,XRCOV_ALIENSPP_DIFF,2011_XN_NATSPP,2016_XN_NATSPP,XN_NATSPP_DIFF,2011_XRCOV_NATSPP,2016_XRCOV_NATSPP,XRCOV_NATSPP_DIFF,2011_PCTN_HERB,2016_PCTN_HERB,PCTN_HERB_DIFF,16_SLA_prevalence,16_AnTol_prevalence,16_CN_prevalence,2011 SLA_Mean,2016 SLA_Mean,SLA_Change,2011 SLA_Variance,2016 SLA Variance,SLA_Variance_Change,2011 Anaerobic Tolerance_ Mean,2016 Anaerobic Tolerance_ Mean,AnaerobicTol_Change,2011 Anaerobic Tolerance_ Variance,2016 Anaerobic Tolerance_ Variance,AnaerobicTol_Variance_Change,2011 CN_Ratio_ Mean,2016 CN_Ratio Mean,CN_Ratio_Change,2011 CN_Variance,2016 CN Ratio Variance,CN_Ratio_Variance_Change
5320,200669,36.81766,-89.09235,36.81784,-89.09224,0.00018,0.00011,PFO,PFO,60,56,-4,2.8164,2.630901792,-0.185498208,1.6,0.2,-1.4,1.49,0.011990408,-1.478009592,26.2,30.8,4.6,98.51,99.98800959,1.478009592,53.33,42.85714286,-10.47285714,0.766599716,0.67468841,0.821936886,0.860315019,1.104044791,0.243729772,0.860315019,22.08144565,-21.22113063,0.053486366,0.082144512,-0.028658145,0.456613117,0.222286462,0.234326656,0.241358004,0.118408526,0.122949479,0.749335829,0.41276761,0.336568219
5321,200010,36.6973,-88.05756,36.6974,-88.05772,0.0001,-0.00016,PFO,PFO,67,69,2,2.9738,2.564779963,-0.409020037,2.2,2,-0.2,1.51,2.827442935,1.317442935,31.2,27,-4.2,96.88,89.54808023,-7.331919766,32.84,36.23188406,3.391884058,0.822031063,0.850827244,0.846526778,0.607341202,1.142623687,0.535282485,0.607341202,15.17337476,-14.56603356,0.054005092,0.07873887,-0.024733778,0.216613234,0.198150826,0.018462408,0.211091141,0.106071574,0.105019567,0.736131117,0.352938688,0.383192429
5322,208012,38.55745,-97.27317,38.55745,-97.27318,0,-1E-05,PEM,PEM,26,28,2,1.3935,1.606246989,0.212746989,1.4,2.8,1.4,0.62,3.497379485,2.877379485,12.2,10.6,-1.6,99.34,96.21987377,-3.12012623,88.46,85.71428571,-2.745714286,0.308785475,0.898436275,0.721924039,0.762175163,0.557443429,-0.204731734,0.762175163,13.66879366,-12.9066185,0.222358518,0.233357874,-0.010999356,1.495185481,0.694764525,0.800420955,0.842639738,0.21001855,0.632621188,1.78232764,0.625111214,1.157216426
5339,204792,44.86252,-72.04634,44.86258,-72.04634,6E-05,0,PFO,PFO,67,85,18,3.1084,2.863048983,-0.245351017,1.8,2.4,0.6,12.54,2.584359371,-9.955640629,25.2,35.6,10.4,82.24,95.38371129,13.14371129,70.15,68.23529412,-1.914705882,0.693089306,0.816581727,0.604399572,0.821380657,1.030234576,0.208853919,0.821380657,33.60799331,-32.78661265,0.089734929,0.078387417,0.011347511,0.667459168,0.259795588,0.40766358,0.322507423,0.068702515,0.253804908,1.006380283,0.228863229,0.777517054
5341,205596,44.37384,-72.17076,44.37389,-72.17079,5E-05,-3E-05,PFO,PFO,53,96,43,1.28,2.177031163,0.897031163,0.4,2.6,2.2,0.2,0.260339803,0.060339803,21,43.6,22.6,99.25,98.69595791,-0.554042093,64.15,70.83333333,6.683333333,0.694412065,0.849156413,0.667919508,0.473756306,0.395712087,-0.07804422,0.473756306,7.737018538,-7.263262232,0.143715229,0.069101514,0.074613715,0.683201831,0.211692604,0.471509228,0.5465647,0.074191809,0.472372892,1.600222379,0.2583382,1.341884178
5349,200220,40.87235,-102.2821,40.87235,-102.2821,0,0,PEM,PEM,18,18,0,1.7039,1.38192426,-0.32197574,3.4,6,2.6,10.4,37.10578495,26.70578495,8,5.8,-2.2,89.09,62.79099452,-26.29900548,88.89,88.88888889,-0.001111111,0.37429953,0.451211189,0.47942848,1.575327482,0.69207702,-0.883250462,1.575327482,10.23968819,-8.664360704,0.075688377,0.18067496,-0.104986584,1.15552173,0.368921234,0.786600496,0.769636709,0.182889827,0.586746883,1.255550445,0.374808628,0.880741817
5350,199840,27.14481498,-80.42200379,27.14481,-80.422,-4.98E-06,3.79E-06,PEM,PEM,26,31,5,1.4792,1.583626276,0.104426276,2,2.6,0.6,21.75,64.97856477,43.22856477,9,9,0,78.1,34.98007018,-43.11992982,73.08,74.19354839,1.113548387,0.02558436,0.258544811,0.205989352,4.057482699,0.258179565,-3.799303134,4.057482699,2.524614969,1.53286773,0.055520407,0.220298683,-0.164778275,1.61239447,0.310287166,1.302107304,1.400737217,0.200296044,1.200441172,0.957748853,0.201855619,0.755893234
5352,200957,33.00118879,-116.5535043,33.00118,-116.55348,-8.79E-06,2.43E-05,PEM,PEM,24,26,2,1.7243,1.61657378,-0.10772622,5.6,7.2,1.6,63.68,59.39224728,-4.287752725,8.6,5.6,-3,32.22,38.07280995,5.852809953,83.33,73.07692308,-10.25307692,0.61561545,0.16692152,0.190329054,1.467485063,0.965925096,-0.501559966,1.467485063,15.25537336,-13.78788829,0.000806954,0.089467016,-0.088660062,0.144266529,0.177383263,-0.033116734,1.859090909,0.082634345,1.776456564,0.398811983,0.125334151,0.273477832
5358,203290,38.45757,-121.46666,38.45757,-121.46669,0,-3E-05,PEM,PEM,33,31,-2,2.2722,1.313248807,-0.958951193,7.2,8,0.8,19.68,72.11157834,52.43157834,9.2,6.8,-2.4,80.05,19.52335716,-60.52664284,78.79,90.32258065,11.53258065,0.210968873,0.724302946,0.701944107,0.785704464,0.514832482,-0.270871982,0.785704464,11.03879036,-10.2530859,0.022764996,0.129364234,-0.106599238,0.65274008,0.257254498,0.395485582,1.61948912,0.125369763,1.494119357,0.741953495,0.239975525,0.50197797
5361,205061,39.25489987,-123.7558709,39.25499,-123.75594,9.013E-05,-6.91E-05,PSS,PSS,11,11,0,2.0126,1.831486037,-0.181113963,0,0,0,0,0,0,8.2,6.8,-1.4,100,58.13398218,-41.86601782,18.18,18.18181818,0.001818182,0.620229389,0.04678008,0.298507411,0.979217945,2.064535985,1.08531804,0.979217945,29.25982449,-28.28060654,0.129088013,0.120891668,0.008196345,0.358209353,0.103188801,0.255020552,0.680289198,0.195987213,0.484301985,1.705687937,0.404854792,1.300833146
5369,200220,40.87235,-102.2821,40.87235,-102.2821,0,0,PEM,PEM,15,18,3,1.5642,1.38192426,-0.18227574,3,6,3,10.49,37.10578495,26.61578495,6.8,5.8,-1,89.31,62.79099452,-26.51900548,80,88.88888889,8.888888889,0.37429953,0.451211189,0.47942848,2.050343809,0.69207702,-1.358266788,2.050343809,10.23968819,-8.189344378,0.110357354,0.18067496,-0.070317606,1.164471177,0.368921234,0.795549943,0.799607553,0.182889827,0.616717726,1.278234244,0.374808628,0.903425617
5370,200443,37.35785,-104.79015,37.3575,-104.79082,-0.00035,-0.00067,PFO,PEM,45,28,-17,1.5206,1.800721793,0.280121793,11.4,5.2,-6.2,14.78,79.3557451,64.5757451,6.6,6.4,-0.2,35.23,19.81140196,-15.41859804,80,75,-5,0.815755735,0.661825725,0.92848622,0.880661897,2.350261675,1.469599778,0.880661897,37.67846446,-36.79780256,0.099866066,0.230744109,-0.130878044,0.35414247,0.683997797,-0.329855327,0.256753728,0.21610853,0.040645198,0.699673517,0.49224956,0.207423957
5372,203330,39.38175356,-75.54017703,39.38175,-75.54017,-3.56E-06,7.03E-06,E2EM,E2EM,8,8,0,1.4699,1.447238985,-0.022661015,0.8,1.2,0.4,25.68,17.61716465,-8.062835347,3.2,3.4,0.2,74.32,79.09390092,4.773900921,75,62.5,-12.5,0.209060991,0.967110656,0.966508246,3.803443807,1.527068035,-2.276375773,3.803443807,10.99129226,-7.187848451,0.997720919,0.809812159,0.187908761,2.224074074,2.00631474,0.217759334,1.140717796,0.672690202,0.468027594,1.840142206,1.418746435,0.42139577
5373,201050,39.428134,-75.573968,39.428134,-75.573968,0,0,E2EM,E2EM,16,16,0,1.6008,1.513737093,-0.087062907,1,1.8,0.8,37.58,27.94349525,-9.636504746,5.8,5.2,-0.6,58,72.00980799,14.00980799,87.5,75,-12.5,0.294962161,0.821846489,0.821430688,1.432496574,1.684676815,0.252180241,1.432496574,8.619285877,-7.186789302,0.528428833,0.516822808,0.011606025,1.910827383,1.428660559,0.482166824,0.802116032,0.434654116,0.367461916,1.581786175,1.021655977,0.560130198
5378,199670,24.593419,-81.662696,24.59342,-81.6627,1E-06,-4E-06,E2SS,E2SS,2,2,0,0.445,0.375992311,-0.069007689,0,0,0,0,0,0,2,1.8,-0.2,100,100,0,0,#N/A,#N/A,0.843668494,0.156331506,0.156331506,2.588812684,3.923058499,1.334245815,2.588812684,0.695923185,1.892889499,0.310246199,0.756331506,-0.446085307,0,0.382695671,-0.382695671,4,0.834497258,3.165502742,0,0.677440945,-0.677440945
5379,199840,27.14481498,-80.42200379,27.14481,-80.422,-4.98E-06,3.79E-06,PEM,PEM,25,31,6,1.412,1.583626276,0.171626276,1,2.6,1.6,22.07,64.97856477,42.90856477,10.4,9,-1.4,77.69,34.98007018,-42.70992982,76,74.19354839,-1.806451613,0.02558436,0.258544811,0.205989352,2.990673286,0.258179565,-2.732493721,2.990673286,2.524614969,0.466058318,0.106570137,0.220298683,-0.113728546,1.87371308,0.310287166,1.563425915,1.321801532,0.200296044,1.121505488,1.037599014,0.201855619,0.835743395
5384,199570,25.19978,-80.35067,25.19978,-80.35067,0,0,E2SS,E2SS,5,5,0,0.9895,0.894650966,-0.094849034,0,0,0,0,0,0,5,4.4,-0.6,100,100,0,20,#N/A,#N/A,0.286800185,0.712337731,0.680873009,1.086154929,1.333620859,0.24746593,1.086154929,2.375108362,-1.288953433,0.566346765,0.558600347,0.007746418,1.333333333,0.973766174,0.359567159,1.452850877,0.679659977,0.7731909,1.534889702,1.609870643,-0.074980941
5395,205712,38.24219291,-75.80924667,38.24219,-75.809247,-2.91E-06,-3.3E-07,E2EM,E2EM,12,15,3,1.4286,1.30958116,-0.11901884,1.2,1.2,0,31.75,19.01119616,-12.73880384,5,4.4,-0.6,68.25,77.53271357,9.282713567,66.67,60,-6.67,0.228332517,0.963084366,0.961251186,1.750086738,1.210901996,-0.539184742,1.750086738,9.700647374,-7.950560636,0.615685246,0.690203628,-0.074518382,2.090995761,1.725011039,0.365984722,0.856329462,0.598374096,0.257955366,1.646571059,1.323887542,0.322683517
5399,199010,35.65365235,-77.62071985,35.653644,-77.620698,-8.35E-06,2.185E-05,PFO,PFO,51,33,-18,2.7067,1.43274607,-1.27395393,1.6,1.4,-0.2,3.58,0.588688924,-2.991311076,25.2,16.6,-8.6,96.37,99.30871595,2.938715951,62.75,51.51515152,-11.23484848,0.161087641,0.351824778,0.194004233,0.976577708,0.734617508,-0.2419602,0.976577708,16.86675698,-15.89017927,0.081806851,0.10282793,-0.021021079,0.601550024,0.24823569,0.353314334,0.321465917,0.085800468,0.235665449,1.008136478,0.186630502,0.821505976
5400,200376,34.88362396,-76.51596497,34.883623,-76.515965,-9.6E-07,-3E-08,E2SS,E2SS,43,46,3,2.0406,1.891445479,-0.149154521,0.2,0,-0.2,0.01,0,-0.01,23,19.4,-3.6,98.98,99.228106,0.248106005,55.81,45.65217391,-10.15782609,0.38960268,0.758877708,0.861473778,0.630527649,0.612438429,-0.01808922,0.630527649,5.696344677,-5.065817028,0.102623431,0.150961896,-0.048338465,0.491056509,0.449263515,0.041792994,0.317097684,0.164508985,0.152588699,0.987010975,0.510724806,0.476286169
5408,208012,38.55745,-97.27317,38.55745,-97.27318,0,-1E-05,PEM,PEM,43,28,-15,1.4554,1.606246989,0.150846989,2.6,2.8,0.2,0.32,3.497379485,3.177379485,15.6,10.6,-5,97.99,96.21987377,-1.77012623,83.72,85.71428571,1.994285714,0.308785475,0.898436275,0.721924039,0.419134756,0.557443429,0.138308673,0.419134756,13.66879366,-13.24965891,0.149916771,0.233357874,-0.083441103,1.238976504,0.694764525,0.544211979,0.662001727,0.21001855,0.451983176,1.665854585,0.625111214,1.040743371
5410,200010,36.69725,-88.05756,36.6974,-88.05772,0.00015,-0.00016,PFO,PFO,55,69,14,2.9162,2.564779963,-0.351420037,1.4,2,0.6,0.42,2.827442935,2.407442935,28,27,-1,97.72,89.54808023,-8.171919766,21.82,36.23188406,14.41188406,0.822031063,0.850827244,0.846526778,0.570037679,1.142623687,0.572586008,0.570037679,15.17337476,-14.60333708,0.056277972,0.07873887,-0.022460898,0.255780972,0.198150826,0.057630146,0.212056363,0.106071574,0.10598479,0.740539534,0.352938688,0.387600846
5439,203233,42.435454,-88.030421,42.435454,-88.030421,0,0,PEM,PEM,36,24,-12,1.9779,1.03012476,-0.94777524,3.8,3.4,-0.4,45.81,96.37892837,50.56892837,12.8,7.4,-5.4,24.42,3.468772258,-20.95122774,75,75,0,0.969037246,0.89266644,0.884469973,1.062467335,3.719824725,2.65735739,1.062467335,72.75644258,-71.69397524,0.172268814,0.401804038,-0.229535225,1.217472399,1.203692706,0.013779694,0.512316836,0.303510212,0.208806624,1.090832746,0.678071608,0.412761138
5444,200669,36.81768,-89.09233,36.81784,-89.09224,0.00016,9E-05,PFO,PFO,45,56,11,2.6931,2.630901792,-0.062198208,2.4,0.2,-2.2,2.41,0.011990408,-2.398009592,20.4,30.8,10.4,97.59,99.98800959,2.398009592,46.67,42.85714286,-3.812857143,0.766599716,0.67468841,0.821936886,0.85375158,1.104044791,0.250293211,0.85375158,22.08144565,-21.22769407,0.058628026,0.082144512,-0.023516486,0.596306925,0.222286462,0.374020463,0.315861832,0.118408526,0.197453307,0.92850959,0.41276761,0.51574198
5492,203410,38.45254,-75.98196,38.452219,-75.982368,-0.000321,-0.000408,E2EM,E2EM,15,20,5,0.6226,0.995578121,0.372978121,1,1.2,0.2,79.3,75.8843828,-3.415617199,6.8,9,2.2,20.68,22.03135973,1.351359728,66.67,55,-11.67,0.80262206,0.840900766,0.782523295,2.181518421,4.206492502,2.024974081,2.181518421,41.24151566,-39.05999724,0.435295803,0.335644884,0.099650919,2.1875242,1.058706659,1.128817541,1.114061226,0.322116916,0.79194431,2.207248571,1.012540997,1.194707573
5493,205712,38.24219291,-75.80924667,38.24219,-75.809247,-2.91E-06,-3.3E-07,E2EM,E2EM,15,15,0,1.5192,1.30958116,-0.20961884,1.2,1.2,0,30.43,19.01119616,-11.41880384,5.8,4.4,-1.4,69.4,77.53271357,8.132713567,66.67,60,-6.67,0.228332517,0.963084366,0.961251186,1.515453336,1.210901996,-0.30455134,1.515453336,9.700647374,-8.185194038,0.558752454,0.690203628,-0.131451174,2.059603225,1.725011039,0.334592186,0.855301451,0.598374096,0.256927355,1.663955159,1.323887542,0.340067617
5503,207132,45.96976598,-68.23679906,45.96977,-68.2368,4.02E-06,-9.4E-07,PFO,PFO,77,33,-44,2.8248,2.728218926,-0.096581074,0,0,0,0,0,0,37.4,20,-17.4,99.53,99.6498225,0.119822497,44.16,30.3030303,-13.8569697,0.669705817,0.641922999,0.826903581,0.431660108,0.845134836,0.413474727,0.431660108,16.4277199,-15.99605979,0.054015956,0.114561031,-0.060545075,0.300339131,0.307423356,-0.007084224,0.225532471,0.153998424,0.071534046,0.749995261,0.498906656,0.251088605
5506,206651,45.66472,-67.86863,45.66474,-67.86861,2E-05,2E-05,PEM,PEM,55,64,9,1.6618,2.08326731,0.42146731,0,0.4,0.4,0,0.054245836,0.054245836,28.8,29.6,0.8,99.74,99.78740453,0.047404527,78.18,75,-3.18,0.608942634,0.966489724,0.415095639,0.498395716,1.056866279,0.558470563,0.498395716,20.48348563,-19.98508991,0.111040893,0.114793197,-0.003752304,0.830199989,0.389757553,0.440442435,0.432288276,0.076722299,0.355565977,1.172166931,0.235683669,0.936483262
5509,204550,42.96205704,-82.65149303,42.96206,-82.65149,2.96E-06,3.03E-06,PFO,PFO,75,118,43,2.9492,3.136294299,0.187094299,0.6,1.2,0.6,0.04,0.125315712,0.085315712,30,48.4,18.4,99.54,95.80862041,-3.731379587,56,55.93220339,-0.06779661,0.781860147,0.677306976,0.722553569,0.59152629,0.734950148,0.143423858,0.59152629,17.62570362,-17.03417733,0.057759215,0.042983797,0.014775419,0.409625193,0.109604141,0.300021052,0.310862668,0.059365573,0.251497095,1.00940851,0.207639423,0.801769086
5513,207473,46.26335328,-85.93147845,46.263353,-85.931478,-2.8E-07,4.5E-07,PEM,PEM,39,43,4,1.9656,1.594153513,-0.371446487,0,0,0,0,0,0,16.8,20.4,3.6,89,98.83738854,9.837388536,51.28,60.46511628,9.185116279,0.708942651,0.324034413,0.292221663,0.518421505,0.9352955,0.416873995,0.518421505,9.276331156,-8.757909651,0.158729976,0.089223472,0.069506504,1.049649585,0.229168813,0.820480772,0.696405455,0.084123852,0.612281603,1.734016629,0.205844543,1.528172087
5519,197320,33.67180096,-88.42365256,33.6718,-88.42365,-9.6E-07,2.56E-06,PFO,PFO,29,40,11,2.0646,2.190824496,0.126224496,0.4,0.4,0,0.21,0.018996721,-0.191003279,14.8,18.2,3.4,99.41,97.23264136,-2.177358637,10.34,15,4.66,0.96259473,0.684584597,0.936926241,0.922321186,1.449218805,0.52689762,0.922321186,25.97970553,-25.05738434,0.148704313,0.111099637,0.037604676,0.39347903,0.255461193,0.138017836,0.326858189,0.19367725,0.133180939,1.088974141,0.685958898,0.403015243
5542,198550,30.39483,-88.58902,30.39483,-88.58867,0,0.00035,E2EM,E2EM,2,5,3,0.6929,0.687634574,-0.005265426,0,0,0,0,0,0,2,3.2,1.2,100,99.97652582,-0.023474178,100,#N/A,#N/A,0,0.999765258,0.189980928,6.152447368,,-6.152447368,6.152447368,,6.152447368,2,1.199765258,0.800234742,2,2.322091351,-0.322091351,3,0.399223634,2.600776366,0,0.424411192,-0.424411192
5543,200874,46.75433,-111.29628,46.75433,-111.29628,0,0,PSS,PSS,58,79,21,2.2705,2.474923654,0.204423654,6.4,9.2,2.8,10.64,27.57194157,16.93194157,22.8,30.8,8,79.1,72.29029442,-6.809705584,75.86,68.35443038,-7.50556962,0.500107668,0.330034686,0.611485874,0.504929732,0.561768241,0.056838509,0.504929732,12.40024421,-11.89531448,0.051221179,0.040552397,0.010668782,0.297681007,0.084339142,0.213341865,0.16125955,0.051128333,0.110131216,0.424018395,0.12211963,0.301898765
5544,201136,45.82677,-111.20984,45.82678,-111.20982,1E-05,2E-05,PEM,PEM,34,42,8,1.8048,2.357763222,0.552963222,3,4.6,1.6,8.76,31.70759233,22.94759233,12.8,16.4,3.6,90.54,66.94333011,-23.59666989,76.47,78.57142857,2.101428571,0.307120383,0.60652813,0.690355051,0.829072994,0.957876638,0.128803644,0.829072994,18.28730744,-17.45823445,0.119261507,0.136156874,-0.016895367,1.331654892,0.446198019,0.885456873,0.439842297,0.110908791,0.328933506,1.005595769,0.272087153,0.733508616
5547,199010,35.65365235,-77.62071985,35.653644,-77.620698,-8.35E-06,2.185E-05,PFO,PFO,45,33,-12,2.5902,1.43274607,-1.15745393,1.8,1.4,-0.4,6.13,0.588688924,-5.541311076,26.6,16.6,-10,93.82,99.30871595,5.488715951,64.44,51.51515152,-12.92484848,0.161087641,0.351824778,0.194004233,0.828032536,0.734617508,-0.093415028,0.828032536,16.86675698,-16.03872444,0.048532686,0.10282793,-0.054295244,0.59201051,0.24823569,0.343774821,0.287082596,0.085800468,0.201282128,0.905905715,0.186630502,0.719275213
5551,199590,35.39592577,-76.30778348,35.395926,-76.307787,2.3E-07,-3.52E-06,E2SS,E2SS,30,34,4,2.2829,1.852178916,-0.430721084,0,0.6,0.6,0,0.13417428,0.13417428,16.6,12.8,-3.8,99.99,74.03774741,-25.95225259,43.33,35.29411765,-8.035882353,0.321258504,0.789158269,0.770132963,0.95940128,0.693673243,-0.265728037,0.95940128,5.739849799,-4.780448519,0.115138811,0.191031096,-0.075892284,0.868771493,0.599736846,0.269034647,0.410161453,0.181369182,0.228792271,1.176842782,0.533443111,0.643399671
5557,199190,35.632768,-77.699601,35.6329,-77.699718,0.000132,-0.000117,PSS,PFO,46,47,1,2.6665,2.565450612,-0.101049388,0.2,2,1.8,0.52,9.193376056,8.673376056,21.2,16,-5.2,99.48,89.07660253,-10.40339747,28.26,27.65957447,-0.600425532,0.665029749,0.783194023,0.924687626,0.730100132,1.169074981,0.438974848,0.730100132,16.41975486,-15.68965473,0.138344457,0.125248789,0.013095669,0.515957977,0.317257368,0.198700609,0.281212109,0.192465429,0.08874668,0.96011453,0.671070226,0.289044304
5558,204982,35.24928014,-76.61589076,35.24928,-76.615891,-1.4E-07,-2.4E-07,PFO,PFO,37,42,5,1.9486,2.267103105,0.318503105,0,0.2,0.2,0,0.3996004,0.3996004,22,24.8,2.8,99.99,98.92647391,-1.063526091,27.03,28.57142857,1.541428571,0.716356958,0.956919807,0.933868646,0.713858218,0.821006899,0.107148681,0.713858218,8.574215745,-7.860357527,0.133851742,0.111075034,0.022776709,0.472346316,0.32375127,0.148595046,0.280941393,0.142909593,0.1380318,0.966229804,0.519637569,0.446592235
5590,201260,35.60186221,-75.81856545,35.601862,-75.818565,-2.1E-07,4.5E-07,E2EM,E2EM,7,10,3,1.4983,1.374346956,-0.123953044,0,0,0,0,0,0,3.4,3.8,0.4,100,79.51562596,-20.48437404,85.71,80,-5.71,0.206969139,0.79021396,0.401658563,3.139478115,4.209738544,1.070260429,3.139478115,10.39168129,-7.252203174,1.025617488,0.914455035,0.111162454,2.272222222,1.624692466,0.647529756,1.37504985,0.566442174,0.808607676,1.211155574,0.58665589,0.624499684
5595,200447,40.85989569,-97.39512119,40.859896,-97.395121,3.1E-07,1.9E-07,PEM,PEM,27,18,-9,1.8763,1.536438973,-0.339861027,1,1,0,0.08,22.08660982,22.00660982,15,7,-8,59.76,77.81301824,18.05301824,92.59,88.88888889,-3.701111111,0.797136677,0.890439903,0.354506651,1.485796622,4.160092398,2.674295776,1.485796622,60.41887405,-58.93307743,0.139153375,0.532559165,-0.39340579,1.367581915,1.430677478,-0.063095563,0.816149081,0.272020151,0.544128929,1.654839997,0.487194662,1.167645335
5600,200666,40.432256,-101.611125,40.432291,-101.611158,3.5E-05,-3.3E-05,PSS,PEM,67,45,-22,2.9024,2.109649427,-0.792750573,2.6,3,0.4,13.59,2.961399482,-10.62860052,26.6,19.6,-7,85.6,95.94684094,10.34684094,70.15,75.55555556,5.405555556,0.191785981,0.499444406,0.447692807,0.69721609,0.282696108,-0.414519982,0.69721609,5.174848767,-4.477632678,0.090568631,0.096974103,-0.006405472,0.457047083,0.286107783,0.1709393,0.245324374,0.096863132,0.148461243,0.708584167,0.293616513,0.414967654
5601,204553,45.15865,-71.11473,45.15865,-71.11479,0,-6E-05,PFO,PFO,34,26,-8,2.6444,2.276629821,-0.367770179,0,0,0,0,0,0,17.8,15.4,-2.4,99.98,98.9261125,-1.053887501,47.06,38.46153846,-8.598461538,0.525619618,0.283656825,0.645270507,1.01845337,1.344827595,0.326374225,1.01845337,22.1536882,-21.13523483,0.067149306,0.081311011,-0.014161705,0.390670774,0.121430765,0.269240009,0.461026277,0.164066106,0.296960172,1.290178597,0.508627595,0.781551002
5602,203941,44.62418921,-71.44528876,44.62421,-71.44524,2.079E-05,4.876E-05,PFO,PFO,58,69,11,2.8408,2.35052234,-0.49027766,0.8,1,0.2,0.7,0.30329886,-0.39670114,22,28.6,6.6,99.04,99.09180849,0.05180849,72.41,68.11594203,-4.294057971,0.65553021,0.461230517,0.41158778,0.979170353,2.178034176,1.198863822,0.979170353,69.44104214,-68.46187179,0.083331934,0.080699772,0.002632162,0.761174305,0.246803394,0.514370911,0.405765759,0.074308758,0.331457001,1.07792426,0.214287462,0.863636798
5612,206193,39.32549,-119.8805,39.325394,-119.88052,-9.6E-05,-2E-05,PSS,PEM,41,41,0,1.8872,2.548185892,0.660985892,0,0.4,0.4,0,0.772216873,0.772216873,15,18,3,99.44,98.57104186,-0.86895814,56.1,65.85365854,9.753658537,0.28336159,0.5978539,0.589362219,0.385033897,0.779674409,0.394640512,0.385033897,27.81370099,-27.42866709,0.152261047,0.096943882,0.055317165,0.515044824,0.195988555,0.319056269,0.854388344,0.13685662,0.717531724,1.616476306,0.417829597,1.198646709
5626,204368,39.3283,-119.8554,39.328625,-119.853342,0.000325,0.002058,PEM,PFO,39,41,2,2.9202,1.986947408,-0.933252592,1.2,1.4,0.2,6.34,5.593524916,-0.746475084,19.2,12.4,-6.8,82.88,91.98679529,9.106795294,74.36,70.73170732,-3.628292683,0.895723361,0.545516187,0.889151189,1.139567428,1.377825773,0.238258346,1.139567428,19.55090558,-18.41133816,0.082225801,0.231275818,-0.149050018,0.389791762,0.262260893,0.127530869,0.210401968,0.454191918,-0.24378995,0.556213363,0.852933978,-0.296720615
5649,204553,45.15872257,-71.11477873,45.15865,-71.11479,-7.257E-05,-1.127E-05,PFO,PFO,32,26,-6,2.6558,2.276629821,-0.379170179,0,0,0,0,0,0,18.4,15.4,-3,100,98.9261125,-1.073887501,43.75,38.46153846,-5.288461538,0.525619618,0.283656825,0.645270507,0.876838519,1.344827595,0.467989077,0.876838519,22.1536882,-21.27684968,0.082618214,0.081311011,0.001307203,0.449950807,0.121430765,0.328520042,0.379728052,0.164066106,0.215661946,1.087620292,0.508627595,0.578992697
5657,203941,44.62418921,-71.44528876,44.62421,-71.44524,2.079E-05,4.876E-05,PFO,PFO,49,69,20,2.8864,2.35052234,-0.53587766,0.8,1,0.2,0.57,0.30329886,-0.26670114,19.6,28.6,9,99.09,99.09180849,0.00180849,71.43,68.11594203,-3.314057971,0.65553021,0.461230517,0.41158778,1.258916428,2.178034176,0.919117747,1.258916428,69.44104214,-68.18212571,0.091740858,0.080699772,0.011041086,0.891515476,0.246803394,0.644712082,0.557290796,0.074308758,0.482982038,1.300247245,0.214287462,1.085959783
5690,197880,44.42736,-98.20573,44.42734,-98.20573,-2E-05,0,PEM,PEM,8,#N/A,#N/A,1.0057,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,4.8,#N/A,#N/A,81.35,#N/A,#N/A,100,#N/A,#N/A,,,,4.033629438,,-4.033629438,4.033629438,,4.033629438,0.559021102,,0.559021102,2.0884,,2.0884,1.23073329,,1.23073329,1.153038554,,1.153038554
5696,197880,44.42734,-98.20573,44.42734,-98.20573,0,0,PEM,PEM,9,#N/A,#N/A,0.9568,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,5,#N/A,#N/A,79.56,#N/A,#N/A,100,#N/A,#N/A,,,,3.42241991,,-3.42241991,3.42241991,,3.42241991,0.571489934,,0.571489934,1.974260058,,1.974260058,1.237102881,,1.237102881,1.186622103,,1.186622103
5700,203990,36.17044,-88.28623,36.17046,-88.28619,2E-05,4E-05,PSS,PSS,38,41,3,2.7079,2.676519428,-0.031380572,0.2,2.2,2,0.09,31.33001589,31.24001589,14.6,16.2,1.6,76.75,68.07412144,-8.675878563,47.37,43.90243902,-3.467560976,0.38648205,0.524824556,0.396081791,1.043391077,2.369726822,1.326335745,1.043391077,68.35800591,-67.31461483,0.13068321,0.117399909,0.013283302,0.615498755,0.330514175,0.28498458,0.56468175,0.11113989,0.45354186,1.472144559,0.317967118,1.154177441
